"Date Time, GMT-04:00","Temp, °C (LGR S/N: 20892127, SEN S/N: 20892127)","Intensity, Lux (LGR S/N: 20892127, SEN S/N: 20892127)"
9/30/23 8:00,17.57,355.2
9/30/23 8:15,17.76,527.4
9/30/23 8:30,18.14,721.2
9/30/23 8:45,18.806,1119.5
9/30/23 9:00,19.377,1033.3
9/30/23 9:15,20.138,1205.6
9/30/23 9:30,20.805,1130.2
9/30/23 9:45,21.378,1173.3
9/30/23 10:00,21.951,1463.9
9/30/23 10:15,23.1,1980.6
9/30/23 10:30,23.388,1550
9/30/23 10:45,23.773,1550
9/30/23 11:00,24.641,1980.6
9/30/23 11:15,25.222,2066.7
9/30/23 11:30,25.319,3272.2
9/30/23 11:45,25.805,4133.4
9/30/23 12:00,26.585,3788.9
9/30/23 12:15,26.488,2497.2
9/30/23 12:30,26.879,2927.8
9/30/23 12:45,27.764,3788.9
9/30/23 13:00,27.468,3272.2
9/30/23 13:15,27.272,3444.5
9/30/23 13:30,27.173,3616.7
9/30/23 13:45,27.37,3100
9/30/23 14:00,27.272,2669.5
9/30/23 14:15,27.468,2755.6
9/30/23 14:30,27.862,2927.8
9/30/23 14:45,27.567,2152.8
9/30/23 15:00,27.468,1636.1
9/30/23 15:15,26.977,1636.1
9/30/23 15:30,26.585,1377.8
9/30/23 15:45,27.173,2669.5
9/30/23 16:00,27.468,2325
9/30/23 16:15,27.665,1980.6
9/30/23 16:30,21.664,2927.8
9/30/23 16:45,21.951,2927.8
9/30/23 17:00,22.812,2755.6
9/30/23 17:15,23.677,2152.8
9/30/23 17:30,24.255,1722.2
9/30/23 17:45,24.931,1550
9/30/23 18:00,24.738,1550
9/30/23 18:15,25.125,1463.9
9/30/23 18:30,24.931,1097.9
9/30/23 18:45,24.738,613.5
9/30/23 19:00,24.351,236.8
9/30/23 19:15,23.773,86.1
9/30/23 19:30,23.581,10.8
9/30/23 19:45,23.1,0
9/30/23 20:00,22.812,0
9/30/23 20:15,22.525,0
9/30/23 20:30,22.238,0
9/30/23 20:45,21.951,0
9/30/23 21:00,21.855,0
9/30/23 21:15,21.664,0
9/30/23 21:30,21.569,0
9/30/23 21:45,21.473,0
9/30/23 22:00,21.378,0
9/30/23 22:15,21.187,0
9/30/23 22:30,21.091,0
9/30/23 22:45,20.996,0
9/30/23 23:00,20.805,0
9/30/23 23:15,20.615,0
9/30/23 23:30,20.519,0
9/30/23 23:45,20.519,0
10/1/23 0:00,20.424,0
10/1/23 0:15,20.329,0
10/1/23 0:30,20.043,0
10/1/23 0:45,19.853,0
10/1/23 1:00,19.662,0
10/1/23 1:15,19.472,0
10/1/23 1:30,19.377,0
10/1/23 1:45,19.187,0
10/1/23 2:00,18.996,0
10/1/23 2:15,18.901,0
10/1/23 2:30,18.806,0
10/1/23 2:45,18.711,0
10/1/23 3:00,18.711,0
10/1/23 3:15,18.616,0
10/1/23 3:30,18.521,0
10/1/23 3:45,18.331,0
10/1/23 4:00,18.236,0
10/1/23 4:15,18.14,0
10/1/23 4:30,18.045,0
10/1/23 4:45,18.14,0
10/1/23 5:00,18.045,0
10/1/23 5:15,17.95,0
10/1/23 5:30,17.95,0
10/1/23 5:45,17.95,0
10/1/23 6:00,17.95,0
10/1/23 6:15,18.045,0
10/1/23 6:30,18.045,0
10/1/23 6:45,17.95,0
10/1/23 7:00,18.045,0
10/1/23 7:15,18.045,0
10/1/23 7:30,18.045,32.3
10/1/23 7:45,18.045,118.4
10/1/23 8:00,17.95,366
10/1/23 8:15,18.236,1291.7
10/1/23 8:30,18.521,936.5
10/1/23 8:45,18.711,2152.8
10/1/23 9:00,19.377,2152.8
10/1/23 9:15,19.758,3961.1
10/1/23 9:30,20.234,2583.4
10/1/23 9:45,20.234,2411.1
10/1/23 10:00,20.519,3100
10/1/23 10:15,21.187,7233.4
10/1/23 10:30,21.473,2927.8
10/1/23 10:45,21.569,3788.9
10/1/23 11:00,22.046,5511.1
10/1/23 11:15,23.388,6544.5
10/1/23 11:30,23.1,5511.1
10/1/23 11:45,23.773,5166.7
10/1/23 12:00,23.966,6200
10/1/23 12:15,23.869,4133.4
10/1/23 12:30,24.255,6200
10/1/23 12:45,25.125,4822.3
10/1/23 13:00,24.641,3616.7
10/1/23 13:15,24.738,3788.9
10/1/23 13:30,24.931,3272.2
10/1/23 13:45,25.028,1550
10/1/23 14:00,25.125,3272.2
10/1/23 14:15,25.319,2927.8
10/1/23 14:30,25.513,3100
10/1/23 14:45,25.902,3444.5
10/1/23 15:00,25.902,3444.5
10/1/23 15:15,26,3100
10/1/23 15:30,26.097,3788.9
10/1/23 15:45,26.292,3100
10/1/23 16:00,26.195,3961.1
10/1/23 16:15,26,2927.8
10/1/23 16:30,25.805,2325
10/1/23 16:45,26.39,2927.8
10/1/23 17:00,25.902,731.9
10/1/23 17:15,25.61,2066.7
10/1/23 17:30,25.902,2066.7
10/1/23 17:45,25.805,1313.2
10/1/23 18:00,25.319,1205.6
10/1/23 18:15,25.416,1022.6
10/1/23 18:30,25.319,764.2
10/1/23 18:45,24.931,505.9
10/1/23 19:00,24.351,247.6
10/1/23 19:15,23.773,75.3
10/1/23 19:30,23.292,10.8
10/1/23 19:45,22.621,0
10/1/23 20:00,22.238,0
10/1/23 20:15,21.855,0
10/1/23 20:30,21.473,0
10/1/23 20:45,21.282,0
10/1/23 21:00,20.996,0
10/1/23 21:15,20.805,0
10/1/23 21:30,20.615,0
10/1/23 21:45,20.519,0
10/1/23 22:00,20.424,0
10/1/23 22:15,20.329,0
10/1/23 22:30,20.138,0
10/1/23 22:45,19.948,0
10/1/23 23:00,19.758,0
10/1/23 23:15,19.662,0
10/1/23 23:30,19.472,0
10/1/23 23:45,19.377,0
10/2/23 0:00,19.187,0
10/2/23 0:15,19.187,0
10/2/23 0:30,19.092,0
10/2/23 0:45,18.806,0
10/2/23 1:00,18.616,0
10/2/23 1:15,18.426,0
10/2/23 1:30,18.331,0
10/2/23 1:45,18.14,0
10/2/23 2:00,18.045,0
10/2/23 2:15,18.045,0
10/2/23 2:30,17.95,0
10/2/23 2:45,17.855,0
10/2/23 3:00,17.665,0
10/2/23 3:15,17.57,0
10/2/23 3:30,17.379,0
10/2/23 3:45,17.475,0
10/2/23 4:00,17.284,0
10/2/23 4:15,17.189,0
10/2/23 4:30,17.094,0
10/2/23 4:45,16.999,0
10/2/23 5:00,16.999,0
10/2/23 5:15,16.903,0
10/2/23 5:30,16.903,0
10/2/23 5:45,16.713,0
10/2/23 6:00,16.618,0
10/2/23 6:15,16.523,0
10/2/23 6:30,16.618,0
10/2/23 6:45,16.523,0
10/2/23 7:00,16.427,0
10/2/23 7:15,16.523,0
10/2/23 7:30,16.523,43.1
10/2/23 7:45,16.523,258.3
10/2/23 8:00,16.808,495.1
10/2/23 8:15,17.094,688.9
10/2/23 8:30,17.475,990.3
10/2/23 8:45,18.045,1550
10/2/23 9:00,18.521,1377.8
10/2/23 9:15,19.187,1722.2
10/2/23 9:30,19.758,1636.1
10/2/23 9:45,20.329,1636.1
10/2/23 10:00,20.996,2927.8
10/2/23 10:15,22.525,8611.2
10/2/23 10:30,22.333,2325
10/2/23 10:45,22.525,2152.8
10/2/23 11:00,23.1,3616.7
10/2/23 11:15,24.738,3444.5
10/2/23 11:30,23.677,4650
10/2/23 11:45,24.545,6200
10/2/23 12:00,25.222,8611.2
10/2/23 12:15,25.416,6544.5
10/2/23 12:30,25.028,4650
10/2/23 12:45,25.513,4994.5
10/2/23 13:00,25.61,5166.7
10/2/23 13:15,25.61,4650
10/2/23 13:30,25.61,4650
10/2/23 13:45,25.416,3616.7
10/2/23 14:00,25.416,1550
10/2/23 14:15,24.835,1808.3
10/2/23 14:30,25.222,3788.9
10/2/23 14:45,25.708,2927.8
10/2/23 15:00,25.708,3272.2
10/2/23 15:15,25.902,2755.6
10/2/23 15:30,25.513,1270.1
10/2/23 15:45,25.319,3961.1
10/2/23 16:00,26.097,4133.4
10/2/23 16:15,26.195,3272.2
10/2/23 16:30,26,2927.8
10/2/23 16:45,26.195,2411.1
10/2/23 17:00,26.097,2238.9
10/2/23 17:15,26,2238.9
10/2/23 17:30,26,1636.1
10/2/23 17:45,25.513,1377.8
10/2/23 18:00,25.416,1237.9
10/2/23 18:15,25.513,1108.7
10/2/23 18:30,20.805,839.6
10/2/23 18:45,20.234,581.3
10/2/23 19:00,20.424,269.1
10/2/23 19:15,20.329,86.1
10/2/23 19:30,20.234,0
10/2/23 19:45,20.234,0
10/2/23 20:00,20.234,0
10/2/23 20:15,20.138,0
10/2/23 20:30,19.948,0
10/2/23 20:45,19.758,0
10/2/23 21:00,19.662,0
10/2/23 21:15,19.567,0
10/2/23 21:30,19.377,0
10/2/23 21:45,20.043,0
10/2/23 22:00,20.043,0
10/2/23 22:15,19.567,0
10/2/23 22:30,19.282,0
10/2/23 22:45,19.092,0
10/2/23 23:00,18.996,0
10/2/23 23:15,19.472,0
10/2/23 23:30,19.092,0
10/2/23 23:45,18.806,0
10/3/23 0:00,18.521,0
10/3/23 0:15,18.426,0
10/3/23 0:30,18.331,0
10/3/23 0:45,18.045,0
10/3/23 1:00,17.76,0
10/3/23 1:15,17.57,0
10/3/23 1:30,17.57,0
10/3/23 1:45,17.475,0
10/3/23 2:00,17.379,0
10/3/23 2:15,17.189,0
10/3/23 2:30,17.189,0
10/3/23 2:45,17.094,0
10/3/23 3:00,16.808,0
10/3/23 3:15,16.808,0
10/3/23 3:30,16.903,0
10/3/23 3:45,16.903,0
10/3/23 4:00,16.713,0
10/3/23 4:15,16.618,0
10/3/23 4:30,16.523,0
10/3/23 4:45,16.332,0
10/3/23 5:00,16.141,0
10/3/23 5:15,16.046,0
10/3/23 5:30,16.046,0
10/3/23 5:45,16.141,0
10/3/23 6:00,15.951,0
10/3/23 6:15,15.951,0
10/3/23 6:30,15.951,0
10/3/23 6:45,16.046,0
10/3/23 7:00,16.046,0
10/3/23 7:15,16.141,0
10/3/23 7:30,16.141,43.1
10/3/23 7:45,16.141,269.1
10/3/23 8:00,16.141,592
10/3/23 8:15,16.332,893.4
10/3/23 8:30,16.903,1205.6
10/3/23 8:45,17.475,1636.1
10/3/23 9:00,18.14,1636.1
10/3/23 9:15,18.711,1980.6
10/3/23 9:30,19.187,2066.7
10/3/23 9:45,19.758,2238.9
10/3/23 10:00,20.329,3616.7
10/3/23 10:15,21.569,8611.2
10/3/23 10:30,21.855,3444.5
10/3/23 10:45,22.046,3444.5
10/3/23 11:00,22.717,7233.4
10/3/23 11:15,24.158,9300.1
10/3/23 11:30,23.773,5511.1
10/3/23 11:45,24.545,6544.5
10/3/23 12:00,25.222,9644.5
10/3/23 12:15,25.61,6200
10/3/23 12:30,25.028,5166.7
10/3/23 12:45,25.222,4650
10/3/23 13:00,25.61,4305.6
10/3/23 13:15,25.222,678.1
10/3/23 13:30,25.222,3616.7
10/3/23 13:45,25.513,2927.8
10/3/23 14:00,25.513,2669.5
10/3/23 14:15,25.416,2669.5
10/3/23 14:30,25.513,2755.6
10/3/23 14:45,25.513,2669.5
10/3/23 15:00,25.708,2411.1
10/3/23 15:15,25.902,2669.5
10/3/23 15:30,26.097,2669.5
10/3/23 15:45,26.195,2583.4
10/3/23 16:00,26.292,2669.5
10/3/23 16:15,26.195,2238.9
10/3/23 16:30,26.292,2152.8
10/3/23 16:45,26.097,2066.7
10/3/23 17:00,26.292,1894.5
10/3/23 17:15,25.902,1722.2
10/3/23 17:30,26,1636.1
10/3/23 17:45,25.513,1463.9
10/3/23 18:00,25.61,1280.9
10/3/23 18:15,25.319,1044.1
10/3/23 18:30,24.835,807.3
10/3/23 18:45,24.641,505.9
10/3/23 19:00,23.869,193.8
10/3/23 19:15,23.1,53.8
10/3/23 19:30,22.525,0
10/3/23 19:45,22.046,0
10/3/23 20:00,21.76,0
10/3/23 20:15,21.378,0
10/3/23 20:30,21.091,0
10/3/23 20:45,20.71,0
10/3/23 21:00,20.424,0
10/3/23 21:15,20.234,0
10/3/23 21:30,20.043,0
10/3/23 21:45,19.758,0
10/3/23 22:00,19.567,0
10/3/23 22:15,19.282,0
10/3/23 22:30,19.187,0
10/3/23 22:45,19.187,0
10/3/23 23:00,19.092,0
10/3/23 23:15,18.996,0
10/3/23 23:30,18.806,0
10/3/23 23:45,18.711,0
10/4/23 0:00,18.521,0
10/4/23 0:15,18.426,0
10/4/23 0:30,18.331,0
10/4/23 0:45,18.331,0
10/4/23 1:00,18.236,0
10/4/23 1:15,18.045,0
10/4/23 1:30,18.236,0
10/4/23 1:45,18.331,0
10/4/23 2:00,18.521,0
10/4/23 2:15,18.616,0
10/4/23 2:30,18.331,0
10/4/23 2:45,18.14,0
10/4/23 3:00,17.95,0
10/4/23 3:15,17.665,0
10/4/23 3:30,17.475,0
10/4/23 3:45,17.189,0
10/4/23 4:00,17.094,0
10/4/23 4:15,17.094,0
10/4/23 4:30,16.903,0
10/4/23 4:45,16.713,0
10/4/23 5:00,16.618,0
10/4/23 5:15,16.523,0
10/4/23 5:30,16.332,0
10/4/23 5:45,16.332,0
10/4/23 6:00,16.332,0
10/4/23 6:15,16.237,0
10/4/23 6:30,16.237,0
10/4/23 6:45,16.141,0
10/4/23 7:00,15.951,0
10/4/23 7:15,15.76,0
10/4/23 7:30,15.76,32.3
10/4/23 7:45,15.855,204.5
10/4/23 8:00,16.046,538.2
10/4/23 8:15,16.523,839.6
10/4/23 8:30,16.903,1151.7
10/4/23 8:45,17.665,1894.5
10/4/23 9:00,18.236,1550
10/4/23 9:15,18.806,2066.7
10/4/23 9:30,19.377,1808.3
10/4/23 9:45,20.043,1894.5
10/4/23 10:00,20.71,2411.1
10/4/23 10:15,21.855,4822.3
10/4/23 10:30,22.142,2583.4
10/4/23 10:45,22.333,2411.1
10/4/23 11:00,23.1,4477.8
10/4/23 11:15,24.448,3100
10/4/23 11:30,23.773,4477.8
10/4/23 11:45,24.738,9644.5
10/4/23 12:00,25.416,7233.4
10/4/23 12:15,25.902,12400.1
10/4/23 12:30,26.097,12400.1
10/4/23 12:45,26.879,8611.2
10/4/23 13:00,25.416,6544.5
10/4/23 13:15,25.61,2411.1
10/4/23 13:30,25.708,5166.7
10/4/23 13:45,26,4133.4
10/4/23 14:00,26,4133.4
10/4/23 14:15,25.902,4305.6
10/4/23 14:30,26.097,4305.6
10/4/23 14:45,26.585,4305.6
10/4/23 15:00,26.488,2152.8
10/4/23 15:15,26.39,3788.9
10/4/23 15:30,26.488,3961.1
10/4/23 15:45,26.977,4305.6
10/4/23 16:00,27.173,4994.5
10/4/23 16:15,26.879,4305.6
10/4/23 16:30,26.879,3616.7
10/4/23 16:45,26.683,2755.6
10/4/23 17:00,26.195,2152.8
10/4/23 17:15,25.708,1280.9
10/4/23 17:30,25.319,1259.4
10/4/23 17:45,25.222,1377.8
10/4/23 18:00,25.125,1636.1
10/4/23 18:15,24.931,753.5
10/4/23 18:30,22.046,505.9
10/4/23 18:45,20.615,344.4
10/4/23 19:00,20.615,129.2
10/4/23 19:15,20.519,10.8
10/4/23 19:30,20.519,0
10/4/23 19:45,20.615,0
10/4/23 20:00,20.519,0
10/4/23 20:15,20.329,0
10/4/23 20:30,20.329,0
10/4/23 20:45,20.329,0
10/4/23 21:00,20.234,0
10/4/23 21:15,20.138,0
10/4/23 21:30,19.948,0
10/4/23 21:45,19.853,0
10/4/23 22:00,19.758,0
10/4/23 22:15,19.662,0
10/4/23 22:30,19.662,0
10/4/23 22:45,19.662,0
10/4/23 23:00,19.567,0
10/4/23 23:15,19.377,0
10/4/23 23:30,19.377,0
10/4/23 23:45,19.282,0
10/5/23 0:00,19.187,0
10/5/23 0:15,19.092,0
10/5/23 0:30,18.996,0
10/5/23 0:45,18.901,0
10/5/23 1:00,18.711,0
10/5/23 1:15,18.616,0
10/5/23 1:30,18.331,0
10/5/23 1:45,18.14,0
10/5/23 2:00,18.045,0
10/5/23 2:15,18.045,0
10/5/23 2:30,18.045,0
10/5/23 2:45,18.331,0
10/5/23 3:00,18.426,0
10/5/23 3:15,18.426,0
10/5/23 3:30,18.236,0
10/5/23 3:45,18.14,0
10/5/23 4:00,18.045,0
10/5/23 4:15,18.045,0
10/5/23 4:30,18.045,0
10/5/23 4:45,17.76,0
10/5/23 5:00,17.665,0
